Player,Age,Born,Pos,Nation,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Santiago Arias,26.0,1992.0,DF,Colombia,4.0,4.0,385.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,175.0,226.0,2569.0,902.0,98.0,109.0,71.0,95.0,3.0,12.0,0.0,1.0,8.0,1.0,1.0,14.0,1.0,0.0,0.0,9.0,5.0,1.0,4.0,0.0,0.0,0.0,14.0,8.0,8.0,259.0,14.0,77.0,132.0,51.0,3.0,259.0,1.0,0.0,1.0,108.0,407.0,222.0,4.0,3.0,0.0,3.0,0.0,131.0,15.0,7.0,5.0,6.0,1.0,0.0,3.0,5.0,2.0,3.0,2.0,1.0,8.0,11.0,0.0
Sardar Azmoun,23.0,1995.0,FW,IR,3.0,3.0,270.0,0.0,4.0,1.0,11.3,0.0,0.0,0.0,27.0,60.0,342.0,72.0,17.0,34.0,8.0,14.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,19.0,92.0,7.0,16.0,43.0,34.0,9.0,92.0,5.0,2.0,3.0,41.0,227.0,118.0,7.0,5.0,2.0,8.0,5.0,64.0,10.0,3.0,1.0,0.0,3.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,7.0,0.0
Saîf-Eddine Khaoui,23.0,1995.0,MF,Tunisia,1.0,1.0,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,478.0,187.0,17.0,19.0,9.0,9.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,44.0,0.0,8.0,23.0,14.0,1.0,44.0,5.0,3.0,2.0,27.0,110.0,54.0,1.0,0.0,0.0,1.0,1.0,31.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
Seb Larsson,33.0,1985.0,MF,Sweden,4.0,4.0,316.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,131.0,177.0,2447.0,792.0,63.0,69.0,42.0,52.0,20.0,43.0,0.0,4.0,17.0,3.0,0.0,15.0,3.0,0.0,0.0,9.0,2.0,0.0,15.0,0.0,0.0,0.0,13.0,3.0,3.0,198.0,13.0,34.0,134.0,30.0,0.0,198.0,0.0,0.0,0.0,94.0,419.0,257.0,1.0,2.0,0.0,3.0,1.0,118.0,3.0,5.0,3.0,2.0,2.0,1.0,2.0,9.0,7.0,4.0,2.0,2.0,1.0,9.0,0.0
Sebastian Rudy,28.0,1990.0,MF,Germany,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,18.0,335.0,65.0,7.0,7.0,7.0,7.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,10.0,6.0,0.0,20.0,0.0,0.0,0.0,14.0,34.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sebastián Coates,27.0,1990.0,DF,Uruguay,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,1263.0,383.0,13.0,14.0,31.0,32.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,67.0,1.0,35.0,32.0,0.0,0.0,67.0,0.0,0.0,0.0,44.0,119.0,57.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
Sergei Ignashevich,38.0,1979.0,DF,Russia,5.0,5.0,510.0,0.0,2.0,1.0,11.8,0.0,0.0,0.0,112.0,161.0,3193.0,1361.0,21.0,30.0,53.0,71.0,38.0,60.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,24.0,15.0,10.0,231.0,50.0,146.0,84.0,2.0,2.0,231.0,0.0,0.0,0.0,97.0,438.0,126.0,0.0,2.0,0.0,2.0,0.0,93.0,0.0,8.0,5.0,8.0,0.0,0.0,5.0,5.0,0.0,7.0,6.0,1.0,6.0,44.0,0.0
Sergej Milinković-Savić,23.0,1995.0,MF,Serbia,3.0,3.0,270.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,89.0,117.0,1308.0,444.0,50.0,64.0,25.0,32.0,7.0,7.0,0.0,5.0,9.0,5.0,0.0,17.0,1.0,0.0,0.0,9.0,2.0,2.0,1.0,0.0,0.0,0.0,16.0,8.0,10.0,153.0,11.0,17.0,81.0,55.0,10.0,153.0,7.0,4.0,3.0,93.0,504.0,192.0,6.0,2.0,2.0,8.0,12.0,115.0,22.0,6.0,2.0,1.0,5.0,0.0,3.0,12.0,9.0,4.0,1.0,3.0,3.0,4.0,0.0
Sergio Agüero,30.0,1988.0,FW,Argentina,4.0,2.0,179.0,2.0,6.0,3.0,13.4,0.0,0.0,0.0,51.0,64.0,545.0,43.0,33.0,39.0,11.0,12.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,10.0,1.0,3.0,88.0,0.0,2.0,26.0,60.0,16.0,88.0,5.0,3.0,2.0,53.0,253.0,89.0,5.0,3.0,3.0,9.0,1.0,61.0,16.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
Sergio Busquets,29.0,1988.0,MF,Spain,4.0,4.0,390.0,0.0,4.0,1.0,18.3,0.0,0.0,0.0,291.0,315.0,4782.0,1249.0,134.0,140.0,122.0,129.0,22.0,29.0,1.0,3.0,34.0,1.0,0.0,32.0,1.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,26.0,10.0,16.0,342.0,6.0,56.0,230.0,58.0,6.0,342.0,3.0,3.0,0.0,256.0,830.0,412.0,2.0,3.0,0.0,4.0,3.0,278.0,3.0,7.0,4.0,3.0,3.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,5.0,0.0,0.0
Sergio Ramos,32.0,1986.0,DF,Spain,4.0,4.0,390.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,483.0,511.0,8967.0,3118.0,198.0,203.0,219.0,226.0,58.0,68.0,0.0,3.0,72.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,25.0,12.0,11.0,533.0,23.0,124.0,375.0,35.0,5.0,533.0,0.0,0.0,0.0,420.0,1810.0,985.0,10.0,11.0,0.0,0.0,0.0,437.0,4.0,9.0,5.0,5.0,3.0,1.0,4.0,6.0,2.0,2.0,1.0,1.0,3.0,6.0,1.0
Shehu Abdullahi,25.0,1993.0,DF,Nigeria,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,535.0,181.0,16.0,16.0,18.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,51.0,4.0,22.0,24.0,6.0,0.0,51.0,1.0,0.0,1.0,13.0,98.0,12.0,0.0,1.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,4.0,0.0
Shinji Kagawa,29.0,1989.0,MF,Japan,3.0,3.0,230.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,119.0,138.0,1457.0,299.0,82.0,86.0,19.0,22.0,5.0,11.0,1.0,6.0,8.0,3.0,0.0,15.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,4.0,160.0,1.0,7.0,99.0,55.0,6.0,159.0,4.0,2.0,2.0,95.0,495.0,227.0,6.0,7.0,1.0,7.0,1.0,114.0,12.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
Shinji Okazaki,32.0,1986.0,FW,Japan,3.0,1.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,101.0,15.0,7.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,31.0,1.0,3.0,12.0,16.0,3.0,31.0,1.0,1.0,0.0,18.0,68.0,16.0,0.0,1.0,0.0,3.0,6.0,21.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0
Simeon Nwankwo,26.0,1992.0,MF,Nigeria,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Kjær,29.0,1989.0,DF,Denmark,4.0,4.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,219.0,4125.0,1666.0,59.0,61.0,104.0,110.0,27.0,47.0,0.0,2.0,17.0,1.0,0.0,20.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,16.0,261.0,26.0,113.0,145.0,3.0,2.0,261.0,0.0,0.0,0.0,185.0,747.0,373.0,1.0,0.0,0.0,0.0,0.0,190.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,30.0,0.0
Sofyan Amrabat,21.0,1996.0,FW,Morocco,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,53.0,10.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Son Heung-min,25.0,1992.0,FW,Korea,3.0,3.0,270.0,2.0,13.0,3.0,19.8,1.0,0.0,0.0,67.0,83.0,1003.0,254.0,38.0,43.0,17.0,22.0,7.0,10.0,0.0,6.0,7.0,3.0,0.0,9.0,1.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,11.0,2.0,2.0,130.0,4.0,13.0,44.0,78.0,16.0,130.0,16.0,9.0,7.0,80.0,644.0,289.0,12.0,8.0,5.0,9.0,4.0,90.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,1.0,6.0,0.0
Stephan Lichtsteiner,34.0,1984.0,DF,Switzerland,3.0,3.0,266.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,126.0,161.0,2045.0,895.0,66.0,75.0,50.0,61.0,7.0,15.0,0.0,1.0,9.0,5.0,4.0,17.0,2.0,0.0,0.0,2.0,4.0,0.0,10.0,0.0,0.0,0.0,13.0,3.0,7.0,201.0,7.0,63.0,85.0,53.0,3.0,201.0,8.0,2.0,6.0,114.0,540.0,325.0,8.0,3.0,1.0,4.0,3.0,106.0,12.0,10.0,6.0,8.0,2.0,0.0,3.0,5.0,2.0,7.0,4.0,3.0,5.0,5.0,0.0
Steven Nzonzi,29.0,1988.0,MF,France,5.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,99.0,1302.0,347.0,53.0,59.0,21.0,25.0,8.0,9.0,0.0,1.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,7.0,110.0,4.0,23.0,73.0,14.0,0.0,110.0,0.0,0.0,0.0,66.0,203.0,89.0,0.0,4.0,0.0,0.0,0.0,79.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,7.0,0.0
Steven Zuber,26.0,1991.0,FW,Switzerland,3.0,3.0,251.0,1.0,4.0,2.0,13.6,0.0,0.0,0.0,70.0,93.0,943.0,194.0,43.0,49.0,21.0,30.0,3.0,8.0,0.0,6.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,9.0,120.0,3.0,21.0,42.0,57.0,7.0,120.0,5.0,2.0,3.0,79.0,402.0,173.0,7.0,3.0,4.0,5.0,1.0,87.0,23.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,3.0,0.0
Sverrir Ingi Ingason,24.0,1993.0,DF,Iceland,2.0,1.0,116.0,0.0,3.0,1.0,9.2,0.0,0.0,0.0,33.0,43.0,762.0,347.0,6.0,8.0,22.0,25.0,5.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,7.0,69.0,9.0,34.0,30.0,5.0,3.0,69.0,0.0,0.0,0.0,28.0,120.0,38.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,9.0,5.0,4.0,0.0,7.0,1.0
Syam Ben Youssef,29.0,1989.0,DF,Tunisia,2.0,2.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,686.0,217.0,15.0,16.0,15.0,17.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,4.0,57.0,14.0,44.0,13.0,0.0,0.0,57.0,2.0,2.0,0.0,22.0,70.0,40.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,5.0,3.0,5.0,0.0,0.0,2.0,6.0,4.0,2.0,2.0,0.0,3.0,4.0,1.0
Sławomir Peszko,33.0,1985.0,FW,Poland,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,113.0,13.0,7.0,8.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,6.0,0.0,13.0,1.0,0.0,1.0,6.0,29.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taisir Al-Jassim,33.0,1984.0,MF,Saudi,2.0,2.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,72.0,909.0,112.0,34.0,38.0,23.0,23.0,4.0,8.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,80.0,1.0,6.0,62.0,12.0,0.0,80.0,3.0,1.0,2.0,51.0,189.0,83.0,0.0,0.0,0.0,1.0,3.0,67.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Takashi Inui,30.0,1988.0,FW,Japan,4.0,3.0,292.0,2.0,8.0,4.0,16.3,0.0,0.0,0.0,110.0,132.0,1443.0,262.0,73.0,78.0,28.0,36.0,4.0,10.0,1.0,2.0,3.0,2.0,0.0,10.0,1.0,0.0,0.0,2.0,9.0,1.0,5.0,0.0,0.0,0.0,18.0,1.0,5.0,169.0,3.0,22.0,83.0,64.0,10.0,169.0,1.0,1.0,0.0,115.0,702.0,283.0,6.0,5.0,3.0,9.0,7.0,137.0,26.0,7.0,5.0,3.0,3.0,1.0,3.0,10.0,7.0,5.0,0.0,5.0,0.0,2.0,0.0
Takashi Usami,26.0,1992.0,MF,Japan,2.0,1.0,68.0,0.0,3.0,1.0,19.0,0.0,0.0,0.0,25.0,38.0,328.0,135.0,12.0,17.0,9.0,13.0,1.0,4.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,1.0,53.0,2.0,11.0,20.0,22.0,4.0,53.0,1.0,0.0,1.0,30.0,170.0,63.0,3.0,2.0,2.0,3.0,1.0,35.0,7.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
Tarek Hamed,29.0,1988.0,MF,Egypt,3.0,3.0,229.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,118.0,139.0,2409.0,731.0,42.0,50.0,57.0,64.0,18.0,22.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,4.0,163.0,9.0,39.0,113.0,11.0,0.0,163.0,0.0,0.0,0.0,73.0,259.0,107.0,0.0,2.0,0.0,2.0,3.0,99.0,1.0,6.0,4.0,5.0,1.0,0.0,4.0,7.0,3.0,2.0,1.0,1.0,8.0,2.0,1.0
Thiago Alcántara,27.0,1991.0,MF,Spain,2.0,1.0,94.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,110.0,115.0,1893.0,356.0,51.0,53.0,44.0,46.0,10.0,10.0,0.0,0.0,17.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,123.0,1.0,10.0,81.0,32.0,3.0,123.0,5.0,4.0,1.0,110.0,473.0,283.0,3.0,2.0,0.0,0.0,0.0,110.0,1.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Thiago Cionek,32.0,1986.0,DF,Poland,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,80.0,1452.0,477.0,16.0,19.0,51.0,52.0,6.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,3.0,90.0,4.0,42.0,47.0,3.0,0.0,90.0,1.0,1.0,0.0,57.0,354.0,280.0,3.0,2.0,0.0,1.0,0.0,65.0,0.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
Thiago Silva,33.0,1984.0,DF,Brazil,5.0,5.0,450.0,1.0,7.0,1.0,10.1,0.0,0.0,0.0,276.0,295.0,5315.0,1860.0,80.0,85.0,166.0,169.0,21.0,30.0,0.0,1.0,16.0,2.0,0.0,17.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,34.0,10.0,8.0,345.0,37.0,162.0,169.0,16.0,8.0,345.0,1.0,0.0,1.0,213.0,887.0,611.0,4.0,3.0,0.0,1.0,0.0,245.0,0.0,5.0,4.0,4.0,1.0,0.0,2.0,3.0,1.0,5.0,5.0,0.0,5.0,22.0,0.0
Thomas Delaney,26.0,1991.0,MF,Denmark,4.0,4.0,366.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,138.0,174.0,2201.0,591.0,70.0,78.0,47.0,55.0,12.0,23.0,1.0,2.0,14.0,3.0,0.0,20.0,1.0,0.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,21.0,12.0,12.0,213.0,4.0,30.0,158.0,27.0,4.0,213.0,5.0,2.0,3.0,118.0,518.0,229.0,2.0,2.0,1.0,0.0,1.0,140.0,7.0,10.0,5.0,4.0,6.0,0.0,5.0,6.0,1.0,6.0,2.0,4.0,6.0,5.0,0.0
Thomas Lemar,22.0,1995.0,FW,France,1.0,1.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,54.0,683.0,145.0,27.0,27.0,17.0,17.0,2.0,6.0,0.0,2.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,59.0,0.0,5.0,21.0,34.0,0.0,59.0,2.0,2.0,0.0,45.0,283.0,114.0,3.0,10.0,0.0,2.0,1.0,53.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Meunier,26.0,1991.0,DF,Belgium,5.0,5.0,450.0,1.0,6.0,3.0,20.4,0.0,0.0,0.0,194.0,246.0,3202.0,1109.0,96.0,113.0,76.0,91.0,17.0,31.0,2.0,7.0,13.0,9.0,4.0,19.0,2.0,0.0,0.0,9.0,1.0,0.0,16.0,0.0,0.0,0.0,28.0,4.0,4.0,279.0,14.0,60.0,115.0,107.0,8.0,279.0,5.0,4.0,1.0,167.0,1131.0,680.0,23.0,17.0,0.0,7.0,4.0,176.0,43.0,7.0,5.0,4.0,3.0,0.0,2.0,7.0,5.0,5.0,3.0,2.0,4.0,6.0,0.0
Thomas Müller,28.0,1989.0,FW,Germany,3.0,2.0,208.0,0.0,4.0,1.0,13.2,0.0,0.0,0.0,82.0,116.0,1186.0,249.0,49.0,59.0,27.0,38.0,4.0,9.0,0.0,10.0,7.0,7.0,2.0,11.0,1.0,0.0,0.0,3.0,1.0,1.0,15.0,0.0,0.0,0.0,3.0,6.0,5.0,138.0,1.0,7.0,36.0,96.0,17.0,138.0,1.0,0.0,1.0,88.0,273.0,140.0,2.0,4.0,0.0,2.0,1.0,109.0,43.0,5.0,4.0,3.0,2.0,0.0,3.0,7.0,4.0,5.0,0.0,5.0,2.0,1.0,0.0
Thomas Vermaelen,32.0,1985.0,DF,Belgium,3.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,82.0,1442.0,518.0,16.0,16.0,45.0,49.0,9.0,14.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,91.0,6.0,32.0,59.0,0.0,0.0,91.0,0.0,0.0,0.0,63.0,299.0,180.0,2.0,0.0,0.0,1.0,0.0,70.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0
Thorgan Hazard,25.0,1993.0,DF,Belgium,2.0,1.0,98.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,46.0,57.0,747.0,243.0,18.0,23.0,21.0,25.0,4.0,6.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,2.0,2.0,71.0,6.0,24.0,33.0,16.0,3.0,71.0,3.0,3.0,0.0,42.0,223.0,117.0,5.0,1.0,2.0,2.0,0.0,42.0,5.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
Tim Cahill,38.0,1979.0,FW,Australia,1.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,77.0,14.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,15.0,0.0,0.0,9.0,6.0,3.0,15.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Timo Werner,22.0,1996.0,FW,Germany,3.0,3.0,265.0,0.0,7.0,1.0,13.2,0.0,0.0,0.0,59.0,86.0,790.0,99.0,37.0,50.0,19.0,25.0,1.0,2.0,0.0,5.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,3.0,7.0,0.0,0.0,0.0,10.0,0.0,1.0,110.0,1.0,6.0,20.0,89.0,28.0,110.0,4.0,2.0,2.0,78.0,578.0,353.0,18.0,5.0,9.0,6.0,7.0,76.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0
Tin Jedvaj,22.0,1995.0,DF,Croatia,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,49.0,550.0,152.0,22.0,25.0,13.0,20.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,59.0,2.0,19.0,26.0,14.0,0.0,59.0,0.0,0.0,0.0,25.0,137.0,52.0,1.0,2.0,0.0,2.0,0.0,33.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0
Toby Alderweireld,29.0,1989.0,DF,Belgium,6.0,6.0,540.0,0.0,5.0,1.0,16.2,0.0,0.0,0.0,405.0,452.0,7506.0,2383.0,155.0,159.0,209.0,223.0,35.0,57.0,1.0,1.0,42.0,0.0,0.0,40.0,2.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,23.0,4.0,4.0,496.0,40.0,190.0,278.0,30.0,4.0,496.0,0.0,0.0,0.0,377.0,1921.0,1369.0,15.0,11.0,0.0,1.0,0.0,398.0,0.0,6.0,6.0,4.0,2.0,0.0,5.0,6.0,1.0,10.0,8.0,2.0,4.0,21.0,0.0
Tom Rogić,25.0,1992.0,FW,Australia,3.0,3.0,223.0,0.0,5.0,2.0,23.5,0.0,0.0,0.0,52.0,64.0,849.0,285.0,21.0,30.0,18.0,20.0,6.0,7.0,0.0,0.0,7.0,3.0,0.0,14.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0,78.0,1.0,8.0,40.0,33.0,1.0,78.0,10.0,9.0,1.0,64.0,468.0,233.0,9.0,9.0,1.0,5.0,11.0,68.0,17.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
