Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
David Wotherspoon,MF,Canada,32.0,1990.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,70.0,3.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,1.0,3.0,5.0,0.0,9.0,1.0,1.0,0.0,5.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Bailey Wright,DF,Australia,29.0,1992.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,56.0,33.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Haji Wright,FW,United,24.0,1998.0,4.0,1.0,137.0,1.0,6.0,2.0,13.6,0.0,0.0,0.0,20.0,27.0,219.0,37.0,13.0,15.0,3.0,5.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,7.0,45.0,2.0,6.0,18.0,21.0,8.0,45.0,1.0,0.0,1.0,19.0,107.0,45.0,4.0,0.0,1.0,2.0,0.0,32.0,7.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Granit Xhaka,MF,Switzerland,29.0,1992.0,4.0,4.0,360.0,0.0,6.0,3.0,21.6,0.0,0.0,0.0,215.0,243.0,3990.0,1079.0,81.0,86.0,99.0,106.0,28.0,40.0,0.0,2.0,21.0,3.0,0.0,30.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,5.0,274.0,11.0,66.0,172.0,40.0,3.0,274.0,2.0,1.0,0.0,140.0,768.0,457.0,9.0,5.0,1.0,2.0,3.0,202.0,5.0,6.0,4.0,1.0,5.0,0.0,4.0,6.0,2.0,3.0,2.0,1.0,2.0,7.0,0.0
Miki Yamane,DF,Japan,28.0,1993.0,1.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,33.0,371.0,164.0,12.0,12.0,11.0,17.0,1.0,2.0,0.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,38.0,0.0,3.0,21.0,14.0,1.0,38.0,1.0,1.0,0.0,14.0,58.0,46.0,1.0,1.0,0.0,0.0,0.0,13.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
Jawad El Yamiq,DF,Morocco,30.0,1992.0,6.0,3.0,309.0,0.0,2.0,1.0,12.4,0.0,0.0,0.0,146.0,164.0,2260.0,940.0,79.0,87.0,61.0,64.0,6.0,12.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,202.0,29.0,119.0,80.0,3.0,3.0,202.0,0.0,0.0,0.0,128.0,668.0,312.0,0.0,1.0,0.0,2.0,0.0,121.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,5.0,17.0,0.0
Taha Yassine Khenissi,FW,Tunisia,30.0,1992.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,27.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,8.0,1.0,1.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DeAndre Yedlin,DF,United,28.0,1993.0,2.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,289.0,115.0,7.0,9.0,9.0,14.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,2.0,8.0,10.0,14.0,2.0,32.0,0.0,0.0,0.0,14.0,56.0,48.0,2.0,1.0,0.0,1.0,0.0,16.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Maya Yoshida,DF,Japan,33.0,1988.0,4.0,4.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,232.0,3969.0,1370.0,64.0,69.0,108.0,114.0,25.0,45.0,1.0,1.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,7.0,276.0,46.0,128.0,147.0,2.0,1.0,276.0,2.0,1.0,1.0,163.0,689.0,320.0,2.0,1.0,0.0,1.0,1.0,184.0,0.0,4.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,3.0,3.0,3.0,24.0,0.0
Kim Young-gwon,DF,Korea,32.0,1990.0,4.0,4.0,350.0,1.0,2.0,1.0,10.9,0.0,0.0,0.0,178.0,209.0,3954.0,1720.0,61.0,65.0,82.0,87.0,35.0,56.0,0.0,3.0,17.0,4.0,1.0,19.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0,2.0,233.0,27.0,120.0,107.0,6.0,3.0,233.0,0.0,0.0,0.0,177.0,850.0,566.0,1.0,0.0,0.0,0.0,0.0,172.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,11.0,0.0
Cho Yumin,FW,Korea,25.0,1996.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Zakaria,MF,Switzerland,25.0,1996.0,2.0,0.0,59.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,356.0,83.0,10.0,12.0,8.0,9.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,33.0,1.0,6.0,22.0,7.0,0.0,33.0,2.0,0.0,1.0,15.0,70.0,32.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
Nicola Zalewski,MF,Poland,20.0,2002.0,2.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,280.0,54.0,3.0,4.0,10.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,29.0,1.0,8.0,11.0,12.0,0.0,29.0,2.0,0.0,2.0,16.0,107.0,46.0,1.0,5.0,0.0,3.0,1.0,18.0,5.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
