Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Ruslan Malinovskyi,MF,Ukraine,27.0,1993.0,4.0,3.0,284.0,0.0,9.0,3.0,26.8,3.0,0.0,1.0,98.0,124.0,1741.0,550.0,39.0,45.0,45.0,56.0,10.0,15.0,1.0,9.0,11.0,7.0,0.0,19.0,0.0,0.0,0.0,5.0,4.0,1.0,9.0,0.0,0.0,0.0,7.0,3.0,4.0,164.0,2.0,22.0,75.0,67.0,7.0,163.0,8.0,4.0,4.0,97.0,647.0,352.0,10.0,8.0,0.0,15.0,4.0,120.0,6.0,4.0,1.0,2.0,1.0,1.0,1.0,7.0,6.0,4.0,0.0,4.0,1.0,1.0,0.0
Marlos,FW,Ukraine,32.0,1988.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,327.0,48.0,16.0,17.0,6.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,38.0,2.0,9.0,16.0,14.0,0.0,38.0,0.0,0.0,0.0,22.0,154.0,64.0,1.0,1.0,0.0,1.0,1.0,26.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Lukáš Masopust,FW,Czech,27.0,1993.0,5.0,5.0,319.0,0.0,1.0,1.0,18.9,0.0,0.0,0.0,87.0,112.0,1038.0,241.0,59.0,67.0,15.0,22.0,4.0,8.0,0.0,4.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,3.0,2.0,5.0,0.0,0.0,0.0,18.0,1.0,8.0,155.0,5.0,23.0,66.0,68.0,9.0,155.0,7.0,4.0,3.0,80.0,394.0,196.0,8.0,8.0,3.0,10.0,2.0,108.0,24.0,6.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,6.0,2.0,4.0,3.0,1.0,0.0
Mykola Matviyenko,DF,Ukraine,24.0,1996.0,5.0,5.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,391.0,6409.0,2178.0,152.0,158.0,163.0,173.0,38.0,53.0,0.0,0.0,28.0,0.0,0.0,25.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,28.0,3.0,6.0,448.0,49.0,208.0,235.0,8.0,0.0,448.0,0.0,0.0,0.0,258.0,1700.0,1201.0,7.0,3.0,1.0,1.0,1.0,339.0,0.0,8.0,3.0,7.0,1.0,0.0,4.0,5.0,1.0,11.0,7.0,4.0,12.0,21.0,0.0
Kevin Mbabu,DF,Switzerland,25.0,1995.0,5.0,2.0,216.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,103.0,1331.0,469.0,23.0,34.0,39.0,46.0,6.0,13.0,1.0,3.0,8.0,4.0,1.0,14.0,1.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,0.0,0.0,11.0,3.0,8.0,132.0,8.0,33.0,72.0,35.0,7.0,132.0,6.0,3.0,3.0,59.0,393.0,252.0,10.0,4.0,2.0,4.0,1.0,74.0,20.0,8.0,5.0,6.0,1.0,1.0,6.0,11.0,5.0,4.0,2.0,2.0,5.0,4.0,0.0
Kylian Mbappé,FW,France,22.0,1998.0,4.0,4.0,390.0,0.0,14.0,3.0,17.1,2.0,0.0,0.0,84.0,108.0,1298.0,232.0,47.0,50.0,29.0,37.0,6.0,11.0,1.0,7.0,10.0,4.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,1.0,0.0,0.0,4.0,1.0,2.0,162.0,0.0,7.0,48.0,107.0,30.0,162.0,22.0,10.0,12.0,106.0,838.0,443.0,19.0,10.0,13.0,15.0,8.0,142.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0
John McGinn,MF,Scotland,26.0,1994.0,3.0,3.0,270.0,0.0,7.0,1.0,16.5,0.0,0.0,0.0,69.0,85.0,1206.0,310.0,29.0,31.0,34.0,37.0,5.0,12.0,0.0,3.0,11.0,3.0,0.0,13.0,1.0,0.0,0.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,18.0,4.0,3.0,122.0,4.0,14.0,70.0,40.0,10.0,122.0,4.0,2.0,2.0,66.0,286.0,97.0,2.0,1.0,0.0,9.0,4.0,73.0,9.0,7.0,4.0,2.0,3.0,2.0,3.0,6.0,3.0,2.0,0.0,2.0,4.0,2.0,0.0
Callum McGregor,MF,Scotland,27.0,1993.0,3.0,2.0,204.0,1.0,2.0,1.0,22.3,0.0,0.0,0.0,84.0,91.0,1407.0,305.0,37.0,39.0,38.0,41.0,6.0,7.0,0.0,2.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,107.0,0.0,12.0,76.0,19.0,0.0,107.0,3.0,1.0,2.0,68.0,382.0,169.0,2.0,3.0,0.0,3.0,1.0,75.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,6.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0
Scott McKenna,DF,Scotland,24.0,1996.0,1.0,0.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,285.0,82.0,3.0,6.0,9.0,10.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,24.0,1.0,13.0,8.0,3.0,1.0,24.0,0.0,0.0,0.0,14.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Scott McTominay,DF,Scotland,24.0,1996.0,3.0,3.0,270.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,104.0,126.0,1854.0,736.0,35.0,39.0,59.0,67.0,6.0,9.0,0.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,17.0,6.0,2.0,161.0,9.0,52.0,91.0,18.0,8.0,161.0,3.0,2.0,1.0,98.0,607.0,377.0,4.0,5.0,0.0,7.0,2.0,95.0,1.0,5.0,3.0,3.0,2.0,0.0,3.0,4.0,1.0,4.0,1.0,3.0,6.0,6.0,1.0
Admir Mehmedi,FW,Switzerland,29.0,1991.0,2.0,0.0,40.0,0.0,2.0,1.0,15.7,0.0,0.0,0.0,22.0,28.0,275.0,64.0,17.0,18.0,4.0,4.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,36.0,0.0,2.0,17.0,17.0,3.0,36.0,0.0,0.0,0.0,13.0,53.0,27.0,0.0,0.0,0.0,2.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis,FW,Netherlands,26.0,1994.0,4.0,4.0,325.0,2.0,11.0,3.0,18.6,0.0,1.0,1.0,129.0,182.0,1809.0,592.0,79.0,92.0,32.0,46.0,9.0,26.0,2.0,6.0,13.0,10.0,1.0,20.0,0.0,0.0,0.0,3.0,8.0,3.0,22.0,0.0,0.0,0.0,12.0,2.0,3.0,226.0,1.0,10.0,88.0,133.0,23.0,225.0,16.0,8.0,8.0,137.0,765.0,443.0,16.0,9.0,8.0,16.0,4.0,166.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
Chris Mepham,DF,Wales,23.0,1997.0,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,77.0,89.0,1632.0,680.0,20.0,24.0,48.0,49.0,9.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,11.0,127.0,26.0,74.0,53.0,2.0,1.0,127.0,0.0,0.0,0.0,68.0,287.0,198.0,1.0,0.0,0.0,0.0,1.0,66.0,0.0,7.0,3.0,7.0,0.0,0.0,2.0,3.0,1.0,8.0,5.0,3.0,5.0,16.0,0.0
Umut Meraş,DF,Türkiye,25.0,1995.0,2.0,2.0,161.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,61.0,73.0,1024.0,433.0,27.0,32.0,30.0,32.0,4.0,7.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,4.0,86.0,3.0,30.0,43.0,14.0,1.0,86.0,1.0,1.0,0.0,48.0,164.0,92.0,1.0,2.0,0.0,2.0,0.0,50.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,4.0,2.0,0.0
Dries Mertens,MF,Belgium,33.0,1987.0,4.0,2.0,181.0,0.0,1.0,1.0,8.6,0.0,0.0,0.0,31.0,48.0,452.0,141.0,15.0,24.0,13.0,17.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,61.0,0.0,10.0,30.0,22.0,3.0,61.0,1.0,0.0,1.0,36.0,172.0,93.0,2.0,2.0,1.0,1.0,4.0,37.0,5.0,3.0,1.0,0.0,3.0,0.0,2.0,6.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0
Thomas Meunier,DF,Belgium,29.0,1991.0,5.0,3.0,329.0,1.0,4.0,1.0,22.3,0.0,0.0,0.0,160.0,218.0,2648.0,879.0,92.0,103.0,44.0,65.0,19.0,40.0,2.0,3.0,9.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,29.0,8.0,3.0,258.0,19.0,86.0,104.0,71.0,4.0,258.0,4.0,3.0,1.0,133.0,677.0,336.0,8.0,4.0,0.0,4.0,1.0,156.0,26.0,8.0,6.0,7.0,1.0,0.0,4.0,10.0,6.0,3.0,1.0,2.0,6.0,13.0,0.0
Tyrone Mings,DF,England,27.0,1993.0,3.0,2.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,137.0,2365.0,902.0,35.0,36.0,73.0,76.0,10.0,21.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,3.0,152.0,13.0,71.0,78.0,4.0,2.0,152.0,0.0,0.0,0.0,120.0,507.0,158.0,0.0,1.0,0.0,1.0,0.0,113.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,6.0,0.0
Aleksei Miranchuk,MF,Russia,25.0,1995.0,3.0,2.0,172.0,1.0,2.0,1.0,18.1,1.0,0.0,0.0,46.0,59.0,632.0,160.0,27.0,30.0,16.0,18.0,1.0,4.0,0.0,4.0,1.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,76.0,0.0,5.0,32.0,41.0,4.0,76.0,6.0,3.0,3.0,45.0,266.0,129.0,3.0,5.0,0.0,5.0,3.0,49.0,7.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Jakub Moder,MF,Poland,21.0,1999.0,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,28.0,350.0,122.0,6.0,8.0,5.0,7.0,4.0,10.0,0.0,1.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,3.0,1.0,38.0,2.0,12.0,20.0,8.0,0.0,38.0,3.0,3.0,0.0,11.0,55.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
Luka Modrić,MF,Croatia,35.0,1985.0,4.0,4.0,383.0,1.0,3.0,2.0,25.7,0.0,0.0,0.0,246.0,289.0,4132.0,1313.0,122.0,130.0,86.0,93.0,28.0,41.0,1.0,7.0,20.0,4.0,0.0,25.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,21.0,0.0,4.0,313.0,4.0,67.0,189.0,60.0,2.0,313.0,7.0,4.0,3.0,214.0,1188.0,517.0,7.0,3.0,1.0,5.0,3.0,245.0,10.0,4.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0
Kieffer Moore,FW,Wales,28.0,1992.0,4.0,3.0,288.0,1.0,6.0,2.0,10.3,0.0,0.0,0.0,32.0,57.0,405.0,46.0,24.0,35.0,4.0,10.0,2.0,4.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,18.0,88.0,6.0,13.0,45.0,30.0,9.0,88.0,0.0,0.0,0.0,36.0,103.0,32.0,1.0,1.0,0.0,13.0,3.0,68.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,6.0,0.0
Álvaro Morata,FW,Spain,28.0,1992.0,6.0,5.0,449.0,3.0,16.0,8.0,13.6,0.0,0.0,1.0,110.0,138.0,1505.0,110.0,64.0,74.0,26.0,32.0,8.0,10.0,0.0,3.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,8.0,16.0,4.0,1.0,0.0,0.0,0.0,20.0,6.0,11.0,200.0,3.0,8.0,85.0,110.0,39.0,199.0,9.0,3.0,6.0,103.0,694.0,279.0,10.0,14.0,8.0,17.0,7.0,161.0,43.0,6.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0
Gerard Moreno,FW,Spain,28.0,1992.0,5.0,2.0,277.0,0.0,15.0,5.0,14.5,1.0,0.0,1.0,90.0,123.0,1119.0,230.0,60.0,68.0,24.0,34.0,3.0,7.0,2.0,4.0,2.0,6.0,0.0,12.0,0.0,0.0,0.0,2.0,6.0,0.0,10.0,1.0,0.0,0.0,12.0,5.0,5.0,174.0,1.0,9.0,59.0,106.0,29.0,173.0,7.0,2.0,5.0,102.0,519.0,163.0,3.0,3.0,1.0,10.0,6.0,132.0,41.0,4.0,2.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0
Joe Morrell,MF,Wales,24.0,1997.0,4.0,4.0,298.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,112.0,1773.0,465.0,33.0,38.0,51.0,56.0,9.0,14.0,1.0,4.0,9.0,2.0,2.0,12.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,16.0,3.0,3.0,143.0,11.0,44.0,87.0,13.0,0.0,143.0,3.0,2.0,1.0,94.0,471.0,276.0,1.0,3.0,0.0,4.0,1.0,93.0,0.0,5.0,2.0,3.0,2.0,0.0,3.0,13.0,10.0,4.0,1.0,3.0,4.0,9.0,0.0
Mason Mount,MF,England,22.0,1999.0,5.0,5.0,462.0,0.0,7.0,2.0,18.3,1.0,0.0,0.0,149.0,187.0,1981.0,573.0,85.0,90.0,37.0,49.0,8.0,16.0,0.0,8.0,8.0,5.0,0.0,12.0,0.0,0.0,0.0,5.0,8.0,0.0,26.0,0.0,0.0,0.0,16.0,1.0,3.0,237.0,2.0,13.0,105.0,120.0,18.0,237.0,12.0,6.0,6.0,139.0,642.0,351.0,12.0,9.0,3.0,10.0,7.0,167.0,31.0,11.0,6.0,3.0,5.0,3.0,1.0,2.0,1.0,8.0,1.0,7.0,1.0,0.0,0.0
João Moutinho,MF,Portugal,34.0,1986.0,4.0,2.0,154.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,112.0,1709.0,487.0,52.0,55.0,41.0,44.0,7.0,10.0,0.0,4.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,4.0,126.0,0.0,10.0,80.0,36.0,0.0,126.0,1.0,0.0,1.0,60.0,246.0,111.0,2.0,2.0,0.0,2.0,0.0,99.0,4.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
Maksim Mukhin,MF,Russia,19.0,2001.0,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,295.0,96.0,4.0,5.0,10.0,11.0,1.0,4.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,26.0,2.0,4.0,19.0,3.0,0.0,26.0,0.0,0.0,0.0,16.0,125.0,76.0,1.0,1.0,0.0,1.0,3.0,13.0,0.0,6.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Mert Müldür,DF,Türkiye,21.0,1999.0,2.0,1.0,109.0,0.0,4.0,4.0,19.9,0.0,0.0,0.0,51.0,63.0,801.0,242.0,26.0,31.0,22.0,26.0,3.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,84.0,5.0,20.0,31.0,34.0,6.0,84.0,5.0,4.0,1.0,48.0,232.0,160.0,2.0,3.0,1.0,4.0,1.0,54.0,12.0,5.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
Thomas Müller,MF,Germany,31.0,1989.0,4.0,3.0,292.0,0.0,6.0,1.0,17.0,1.0,0.0,0.0,111.0,144.0,1539.0,367.0,68.0,76.0,33.0,46.0,3.0,7.0,0.0,3.0,10.0,4.0,2.0,18.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,0.0,9.0,4.0,12.0,179.0,3.0,10.0,85.0,85.0,13.0,179.0,5.0,3.0,2.0,114.0,505.0,203.0,7.0,9.0,1.0,10.0,3.0,144.0,32.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,6.0,0.0,6.0,2.0,2.0,0.0
Jamal Musiala,MF,Germany,17.0,2003.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,67.0,4.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,4.0,4.0,1.0,8.0,1.0,0.0,1.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Visar Musliu,DF,N.,26.0,1994.0,3.0,3.0,265.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,98.0,114.0,1866.0,589.0,37.0,43.0,48.0,54.0,13.0,15.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,3.0,138.0,15.0,82.0,54.0,3.0,1.0,138.0,0.0,0.0,0.0,35.0,244.0,116.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,5.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,8.0,1.0,7.0,3.0,5.0,0.0
Vitaliy Mykolenko,DF,Ukraine,21.0,1999.0,4.0,4.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,209.0,2777.0,615.0,89.0,96.0,69.0,83.0,10.0,22.0,0.0,0.0,5.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,23.0,3.0,2.0,257.0,12.0,89.0,127.0,43.0,3.0,257.0,6.0,1.0,5.0,124.0,473.0,215.0,4.0,2.0,1.0,5.0,3.0,161.0,12.0,11.0,8.0,8.0,2.0,1.0,7.0,10.0,3.0,2.0,0.0,2.0,8.0,9.0,0.0
Joakim Mæhle,DF,Denmark,23.0,1997.0,6.0,6.0,570.0,2.0,10.0,7.0,15.2,0.0,0.0,0.0,287.0,343.0,4038.0,1473.0,175.0,195.0,93.0,107.0,10.0,18.0,1.0,7.0,15.0,9.0,2.0,37.0,0.0,0.0,0.0,6.0,8.0,0.0,14.0,0.0,1.0,0.0,41.0,4.0,5.0,412.0,11.0,90.0,168.0,161.0,24.0,412.0,27.0,12.0,15.0,256.0,1740.0,1165.0,43.0,17.0,16.0,10.0,2.0,259.0,44.0,10.0,5.0,8.0,2.0,0.0,5.0,8.0,3.0,4.0,0.0,4.0,8.0,8.0,0.0
Ádám Nagy,MF,Hungary,25.0,1995.0,3.0,3.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,108.0,1466.0,579.0,45.0,52.0,34.0,37.0,9.0,14.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,134.0,8.0,78.0,49.0,7.0,0.0,134.0,6.0,4.0,2.0,92.0,443.0,249.0,2.0,4.0,0.0,3.0,1.0,74.0,1.0,6.0,5.0,4.0,2.0,0.0,5.0,9.0,4.0,4.0,0.0,4.0,4.0,2.0,0.0
Loïc Nego,DF,Hungary,30.0,1991.0,3.0,2.0,206.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,64.0,799.0,427.0,28.0,33.0,22.0,24.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,85.0,2.0,29.0,42.0,15.0,0.0,85.0,1.0,0.0,1.0,44.0,187.0,110.0,3.0,2.0,0.0,6.0,0.0,42.0,3.0,5.0,4.0,3.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0
Rúben Neves,MF,Portugal,23.0,1997.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,195.0,0.0,2.0,2.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,1.0,2.0,7.0,1.0,0.0,10.0,0.0,0.0,0.0,4.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nemanja Nikolić,FW,Hungary,33.0,1987.0,2.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,138.0,12.0,7.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,22.0,0.0,3.0,14.0,5.0,0.0,22.0,0.0,0.0,0.0,9.0,50.0,5.0,0.0,0.0,0.0,4.0,1.0,16.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
Boban Nikolov,DF,N.,26.0,1994.0,3.0,2.0,120.0,0.0,4.0,1.0,15.5,0.0,0.0,0.0,28.0,38.0,462.0,136.0,12.0,14.0,14.0,19.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,10.0,25.0,16.0,4.0,50.0,2.0,1.0,1.0,19.0,112.0,49.0,2.0,2.0,0.0,3.0,0.0,30.0,6.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
Kevin Nisbet,FW,Scotland,23.0,1997.0,3.0,0.0,24.0,0.0,2.0,1.0,14.6,0.0,0.0,0.0,4.0,7.0,50.0,1.0,3.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13.0,0.0,0.0,8.0,5.0,1.0,13.0,0.0,0.0,0.0,7.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,10.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Christian Nørgaard,MF,Denmark,26.0,1994.0,5.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,100.0,1330.0,371.0,51.0,57.0,26.0,27.0,7.0,7.0,0.0,1.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,2.0,110.0,5.0,28.0,62.0,21.0,1.0,110.0,1.0,1.0,0.0,50.0,218.0,104.0,2.0,1.0,1.0,1.0,2.0,70.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,0.0,2.0,3.0,5.0,0.0
Stephen O'Donnell,DF,Scotland,28.0,1992.0,3.0,3.0,251.0,0.0,1.0,1.0,13.7,0.0,0.0,0.0,76.0,111.0,1577.0,600.0,29.0,34.0,29.0,47.0,16.0,25.0,0.0,3.0,7.0,2.0,1.0,10.0,1.0,0.0,0.0,4.0,4.0,0.0,7.0,0.0,0.0,0.0,6.0,4.0,3.0,131.0,7.0,32.0,67.0,33.0,3.0,131.0,2.0,2.0,0.0,63.0,224.0,69.0,2.0,0.0,0.0,4.0,2.0,75.0,11.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,4.0,0.0
Daniel O'Shaughnessy,DF,Finland,26.0,1994.0,3.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,163.0,2317.0,995.0,48.0,55.0,49.0,60.0,19.0,43.0,0.0,3.0,8.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,9.0,7.0,202.0,38.0,107.0,78.0,17.0,1.0,202.0,0.0,0.0,0.0,80.0,289.0,133.0,0.0,2.0,0.0,0.0,0.0,103.0,0.0,5.0,1.0,2.0,3.0,0.0,3.0,5.0,2.0,6.0,3.0,3.0,8.0,21.0,0.0
